text,vision_label,_id,is_neutral
"A wall with a door with coats on it in the center, chest with a painting on it to the right, and a stand with a tv on it to the left",spatial,535,False
A large black dog sitting on to of a trucks flat bed.,descriptive,536,False
An up side down photo of a parking lot and a dog following a bicycle rider.,spatial,537,False
a man standing on a small black and red boat ,descriptive,538,False
A close up of a tennis racket with a guy in the background.,spatial,539,False
A close up of a zebra's back with its neighbor's mane in the background.,spatial,540,False
A cat with bright blue eyes and long white whiskers,descriptive,541,False
a green blue white and black peacock and a plate and silverware,descriptive,542,False
Horse and buggy going down a street next to a side walk.,spatial,543,False
A restroom features black and white checkered flooring and two toilets of which has a black seat and lid and the other a white seat and lid.,descriptive,544,False
Seven toilets lined up on a table outside next to graffiti on a building.,spatial,545,False
a close up of two stuffed animals near one another ,spatial,546,False
a close up of a horse near other horses ,spatial,547,False
the bus is red and everything else in black and white,descriptive,548,False
people standing under a bright red umbrella with a white pattern,descriptive,549,False
"A dog walking along a man on a skate board, while another man on the side walk holds up a camera.",spatial,550,False
A motorcyclist in a red and white suit riding a red and white motorcycle.,descriptive,551,False
Four brown cows following a big and white herding dog through a wooded area with lush green grass,descriptive,552,False
"a bench near a river, situated close to a bridge",spatial,553,False
two red white purple and blue jets and buildings ,descriptive,554,False
a close up of a teddy bear near a window,spatial,555,False
An old yellow boat among the white and blue boats.,descriptive,556,False
"A person up in the air, upside down while outside. ",spatial,557,False
Van with a popped up top parked next to water.,spatial,558,False
A close up of a seagull standing on the beach with the ocean in the background.,spatial,559,False
A close up of a giraffe standing inside a fenced enclosure.,spatial,560,False
A long haired black bear approaching a green truck.,descriptive,561,False
A red stoplight and a red car with everything else in the picture in black and white.,descriptive,562,False
some red yellow and blue pandas on a white skateboard,descriptive,563,False
A close-up of the monkey sitting down eating a banana.,spatial,564,False
a close up of a traffic light with buildings in the background,spatial,565,False
white and pink flowers in a dark vase sitting on a white table,descriptive,566,False
"A green wooden tray containing candy, with green apples, a slice of cake with green icing, a green lollipop and green cupcake.",descriptive,567,False
Up close view of toothbrush in holder with sink fixture in the background,spatial,568,False
Close up of cat sleeping in front of a laptop,spatial,569,False
A large brown bear walking through a green forest.,descriptive,570,False
a close up of a pile of luggage near a train ,spatial,571,False
A lone motorcycle parked along side a ridge top with the sun coming up behind it.,spatial,572,False
Red and white passenger boat on a clear blue body of water. ,descriptive,573,False
a close up of a cat near a couch on the ground,spatial,574,False
a black and white cat a white and gray bird ,descriptive,575,False
Two giraffes standing close together near a pile of rocks.,spatial,576,False
"A man standing up in a room while holding Wii video game controllers in his hands, and another man sitting down next to him.",spatial,577,False
a close up of two motorcycles parked near each other,spatial,578,False
A zebras are standing in the middle of a field along with deer that are walking along.,spatial,579,False
A close up of the top of a police car.,spatial,580,False
A bench sitting along side of river next to tree.,spatial,581,False
The boy is standing very close to the beer inside of his habitat.,spatial,582,False
a brown and black and white bear some grass and dirt,descriptive,583,False
two toilets white tiled walls and red and white tiled floor,descriptive,584,False
a close up of a cat laying near a laptop ,spatial,585,False
a gray black yellow and white bird and a silver barrel,descriptive,586,False
"Tin containers, two blue coffee cups, a glass vase and a black and white stuffed animal.",descriptive,587,False
some red white yellow and black signs on a black pole,descriptive,588,False
a group of men standing side by side in front of a sign,spatial,589,False
A yellow and blue train parked at a bright blue train station.,descriptive,590,False
"A bedroom with a beige wall, beige and gray comforter, and a cranberry colored bolster pillow.",descriptive,591,False
A fire place in a tall blue and white living room,descriptive,592,False
"Two orange cats play on a swiveling red chair, with a pink shoe under it, in this set of two images.",descriptive,593,False
a close up of a street sign near a building,spatial,594,False
A close up of a dog stretched out next to a woman.,spatial,595,False
two birds close to one another near some water ,spatial,596,False
A brown and white dog lays under covers on a red and white pillow.,descriptive,597,False
Some giraffes stand close to a fence near people. ,spatial,598,False
a blue and white vase and some blue and white wall hangings,descriptive,599,False
a close up of a number of cupcakes near a bowl of fruit,spatial,600,False
A sign pointing to the Bus that is installed up side down.,spatial,601,False
Two zebra standing side by side near a dirt wall.,spatial,602,False
A seagull flies in close-up with a hilltop in the background. ,spatial,603,False
two small children one has a purple umbrella and the other an orange and black one,descriptive,604,False
a close up of a sheep laying in a field behind a fence,spatial,605,False
"A park with green, blue, white, yellow and red park benches.",descriptive,606,False
an extreme close up photo of the inside of an umbrella,spatial,607,False
a basket and some yellow red orange and white carrots ,descriptive,608,False
"A man holding a blue, red and green frisbee in his hands.",descriptive,609,False
Yellow bananas and a red onion in an otherwise black and white picture.,descriptive,610,False
a white toilet in a small blue bathroom,descriptive,611,False
A train on one side of the road going down the track with a road on the other side of the road. ,spatial,612,False
a brown and black dog a blue couch a rug and picture,descriptive,613,False
a close up of a bull with a truck in the background,spatial,614,False
A close up of a dog laying down with a frisbee,spatial,615,False
two black brown and white horses are pulling a man and a cart,descriptive,616,False
some gray green red blue and white airplanes ,descriptive,617,False
a close up of a bear near bushes on a field ,spatial,618,False
A close up of toothbrush bristles near a mirror,spatial,619,False
Three people sitting side by side in a canoe with tow paddling and the middle person holding up an umbrella.,spatial,620,False
A large black and brown dog sitting in  a dog bead.,descriptive,621,False
a close up of a street sign with a mountain in the background,spatial,622,False
A brown dog has a yellow toy in its mouth as it lays on black and white pillows.,descriptive,623,False
"A small bathroom with a toilet, shower, towel rack and a brown, yellow and white rug.",descriptive,624,False
A large orange umbrella over a colorful assortment of flowers.,descriptive,625,False
A small white and brown dog carrying a red frisbee,descriptive,626,False
a close up of a street sign with a sky background,spatial,627,False
a close up of an elephant walking near trees,spatial,628,False
"A green, red, yellow and blue kite fly's through the sky.",descriptive,629,False
a close up of a plate with a cat in the background,spatial,630,False
a close up of a cat in a chair near a desk,spatial,631,False
Small hard wood living room with white and green furniture.,descriptive,632,False
"Three toilet's that are decorated, one blue one red and one that is mostly yellow.",descriptive,633,False
A white plane with a blue tail flying in a blue sky.,descriptive,634,False
A bathroom with a red and white tile wall and a white toilet.,descriptive,635,False
Close up of a street sign in front of a water tower.,spatial,636,False
A white and grey horse and a brown and white horse eat grass. ,descriptive,637,False
a close up of a stop sign near a bush with many flowers,spatial,638,False
A white carriage with a white horse carries passengers through a city square. ,descriptive,639,False
A close up a frisbee golf bin with a man throwing a frisbee in the background.,spatial,640,False
An orange-and-black cat wearing a tiny black hat.,descriptive,641,False
A person curled up next to a suitcase on the floor near a collection of clothes and other personal items.,spatial,642,False
two cats one is black and white and the other is brown black and white sleeping ,descriptive,643,False
Man in a black suit with a spotted purple and white tie.,descriptive,644,False
a close up of a cow near other cows ,spatial,645,False
Two cows standing close to one another near a wire.,spatial,646,False
A large gray elephant standing in a lush green field.,descriptive,647,False
a close up of a street sign with a sky background,spatial,648,False
a close up of a plate of pizza near a glass on a table ,spatial,649,False
a white sailboat with a blue green and white sail and people,descriptive,650,False
"An orange and white cat, a grey cat and a black cat on a bed with a blue and green cover. ",descriptive,651,False
Three giraffes standing right next to each other near some trees,spatial,652,False
the plane is white and brown with a yellow stripe,descriptive,653,False
White and brown rowboat among several colored half sunk small boats.,descriptive,654,False
The small pizza has black olives and red onions on it.,descriptive,655,False
A small white dog peeking through a cracked door.,descriptive,656,False
park benches lined up along the pathway in front of trees,spatial,657,False
A tall white and blue building towering over a city.,descriptive,658,False
A woman on a motorcycle is next to a man walking a dog along with other people going down a dirt road.,spatial,659,False
A clean restroom with white cabinetry and a blue shower curtain. ,descriptive,660,False
A zebra and an ostrich up close with other animals in the background.,spatial,661,False
a large blue and white airplane that is on a runway,descriptive,662,False
A black-and-white photo with a colored red double-decker bus.,descriptive,663,False
a close up of a bird on top of a birdhouse,spatial,664,False
A close up of a cheerleader teddy bear with a building in the background.,spatial,665,False
A black and brown dog on white bed with pillows.,descriptive,666,False
A large black bear standing on a lush green field.,descriptive,667,False
two twin beds side by side inside a room,spatial,668,False
A person in red and black reaching for a person in white and black who has a Frisbee.,descriptive,669,False
a red black and white plane flying in a blue sky,descriptive,670,False
a brown black and white dog and a black frisbee,descriptive,671,False
"Small white and brown vase with red, green, and purple flowers.",descriptive,672,False
a close up of a dog laying down with a chew toy,spatial,673,False
A large red double decker bus traveling through a small town.,descriptive,674,False
a close up of a cat on the ground near a chair,spatial,675,False
GREEN BLUE AND WHITE CAPPED OCEAN WITH PEOPLE PARASAILING,descriptive,676,False
a close up of a cat on a bench near a field,spatial,677,False
The bird is walking close to three horses standing near the water. ,spatial,678,False
a male on an orange red black and white motorcycle,descriptive,679,False
"A desk contianing a computer monitor, telephone, modem, CD drive, and a cat above a keyboard drawer containing a keyboard and a mouse which is above a tangle of wires and next to a bed.",spatial,680,False
"A multicolored fire hydrant (red, white, green) in suburbia",descriptive,681,False
a black brown and white dog with a red collar,descriptive,682,False
a black brown and white animal and some wood and rocks,descriptive,683,False
Several motorcycles are lined up side by side.,spatial,684,False
a close up of a street sign near a power pole,spatial,685,False
A small gray and brown dog holding a white teddy bear.,descriptive,686,False
Man sets up camping equipment while his two dogs are tied up next to him. ,spatial,687,False
Black and white cat laying on toilet and gray and white cat sitting on tub.,descriptive,688,False
"Two green, blue and yellow birds have long beaks and sit together on a branch.",descriptive,689,False
"A baseball game with a batter at the plate and a catcher behind the plate, with people in the background behind a fence.",spatial,690,False
A small doll has a red fan and black hair.,descriptive,691,False
a little girl on a bed with a brown bear and small white teddy bear,descriptive,692,False
a close up of a cat with watching water drain down a sink,spatial,693,False
a small girl in a gray shirt flying a red green and yellow kite,descriptive,694,False
A huge blue kite flies in the air while a green kite is still on the beach while several people stand on the stand.,descriptive,695,False
A black and white dog wearing a red bow tie.,descriptive,696,False
a person in a black shirt and a black and white dog and blue frisbee,descriptive,697,False
a brown and white horse is eating some green grass in its pen,descriptive,698,False
"A large airplane that is painted in white, orange, and red has just taken off.",descriptive,699,False
a close up of a cat near a bowl,spatial,700,False
a close up of a street sign with buildings in the background,spatial,701,False
A small black and white dog sitting on a yellow davenport.,descriptive,702,False
A doughnut sitting on top of a napkin next to a cut of coffee on top of a doughnut table cloth.,spatial,703,False
A lone figure in black holds a blue and white striped umbrella over their head on a residential avenue.,descriptive,704,False
A close up view of a sandwich on a plate next to a mug on a saucer.,spatial,705,False
some brown black brown and white horses ,descriptive,706,False
An assortment of donuts stacked side by side beside two coffee mugs.,spatial,707,False
a close up of a cat near a stuffed animal,spatial,708,False
"A child and a dog on grass, right in front of a run down building",spatial,709,False
"A large elephant and small elephant lying in a pool of water, the large elephant spraying itself.",descriptive,710,False
A baseball player in yellow and white holds a bat while players in blue and white surround him on a baseball field.,descriptive,711,False
a close up of a window of a house with another building in the background,spatial,712,False
A close up of a wine glass with people sitting around.,spatial,713,False
Guys on motorcycles rides along side cars and behind a truck filled with people in the back.,spatial,714,False
two blue couches on a red rug before a round wooden table.,descriptive,715,False
Two cows that are up close to a wire.,spatial,716,False
"A white, orange and black kitchen with a wooden floor.",descriptive,717,False
A close up of a motorcycle parked on the sidewalk next to a door.,spatial,718,False
a close up of a bunch of bananas next to a jar of food ,spatial,719,False
Two elephants stand side by side in a grassy open area with a tree in the background.,spatial,720,False
a close up of a giraffe near many trees and bushes,spatial,721,False
A small white toilet in a restroom over a blue and black tile floor.,descriptive,722,False
Man in black shirt and black tie taking a picture with a black cell phone. ,descriptive,723,False
a close up of two giraffes near a tree,spatial,724,False
A bathroom has several items next to a sink and on top of a medicine cabinet with a door opened up against a glass-walled shower.,spatial,725,False
A guy skateboarding down a street with two bicyclists not far behind amongst palm trees. ,spatial,726,False
Lots of motorcycles parked side by side along a street.,spatial,727,False
"a large red, white, and blue fighter jet sits on a runway.",descriptive,728,False
A small blue and yellow ferry boat with people on board,descriptive,729,False
Several zebras huddled close together traipse across a grassy terrain,spatial,730,False
"A man in red, white, and blue throws a Frisbee.",descriptive,731,False
A tall brown building with a large white clock.,descriptive,732,False
a close up of a toilet with a roll of toilet paper in the foreground,spatial,733,False
"A skier with white pants, a blue jacket and black shoes traveling on skis.",descriptive,734,False
A close up shot of an old flip phone on a counter top. ,spatial,735,False
"A large bathroom area features a red rug, a white tub and sink and a shower door.",descriptive,736,False
A close up of a fire hydrant with ice around it.,spatial,737,False
a close up of a motorcycle mirror with a sky background,spatial,738,False
a close up of an elephant behind a fence,spatial,739,False
Workers cleaning a large green and white boat,descriptive,740,False
A man and woman walk down the side walk near buses.,spatial,741,False
A kitchen with a refrigerator next to a stove top oven beneath a microwave.,spatial,742,False
Two young elephants without tusks stand side by side near a rock.,spatial,743,False
a close up of a dog laying in sand near a mat,spatial,744,False
"A crowd is gathered holding flags and wearing red, white, and blue colors.",descriptive,745,False
a close up of many apples and oranges near one another ,spatial,746,False
2 people (a very tall person in a jacket and kilt and a short old man) standing in the rain under a very small black umbrella on a city corner ,descriptive,747,False
A little girl holding a black and white umbrella standing on a small road.,descriptive,748,False
A large black and white dog catching an orange frisbee in a park.,descriptive,749,False
a couple of people walk down a side walk next to a street ,spatial,750,False
A small beige dog with short curly hair.,descriptive,751,False
a close up of a cow on the side of a road ,spatial,752,False
a close up of a suitcase on the ground with a person standing near it,spatial,753,False
A brown horse with pink and black harness stands before a business with a short white fence.,descriptive,754,False
a close up of a pizza with ham on top,spatial,755,False
A black and white spotted dog sitting on a red couch ,descriptive,756,False
Some elephants grazing around outside in front of  brick housing.,spatial,757,False
Pizza close up with fork in the middle,spatial,758,False
"Bright white living room with dark brown leather sofa, piano, and single chair",descriptive,759,False
A man playing tennis with his right foot high up behind him. ,spatial,760,False
A man is in this living room sitting on his side and holding his hand up with a monitor next to him.,spatial,761,False
a black and white zebra with a blue tag in its ear,descriptive,762,False
A sign above a building is visible in the background while there are street signs in the foreground.,spatial,763,False
A man wearing a bright red shirt gets his picture taken by a lady in a bright pink shirt.,descriptive,764,False
The living room of a dwelling is decorated in black and green with a vase of white flowers.,descriptive,765,False
A pack of elephants standing around. It is dusk or close to night time.,spatial,766,False
a black gray and white cat sitting on a window sill,descriptive,767,False
Two men in orange shirts and two men in white shirts diving for a white frisbee. ,descriptive,768,False
"a big white cow, yellow flowers, and blue sky.",descriptive,769,False
Man in black coat and red and black hat sitting on a brown horse in town.,descriptive,770,False
a brown orange and white cat and a green umbrella,descriptive,771,False
A flying kite is close the the bird close by. ,spatial,772,False
a gray and white cat and some pink and yellow flowers,descriptive,773,False
A boy riding a skate board down steps in front of a school with other kids sitting around.,spatial,774,False
"One person stands on top of a car while two people stand next to the car, looking up at the person.",spatial,775,False
a close up of a cat on top of a refrigerator ,spatial,776,False
A bus pulls up next to a side walk.,spatial,777,False
A large brown elephant standing in a lush green field.,descriptive,778,False
A close up of two kittens next to a window.,spatial,779,False
a close up ofa stop sin with trees in the background ,spatial,780,False
a close up of two giraffes near one another eating ,spatial,781,False
Small and large lemons and and orange in a white bowl.,descriptive,782,False
A large blue and white truck driving past a red train.,descriptive,783,False
A man laying down in the background with a dog in the foreground.,spatial,784,False
A close-up of a giraffe's face with trees in the background.,spatial,785,False
A boat close to the shoreline near a big city,spatial,786,False
A small bathroom has green walls and beige floor tiles.,descriptive,787,False
"Dozens of orange, white and red umbrellas flying in the air.",descriptive,788,False
A small orange and white bus driving the street,descriptive,789,False
"A person in a red, black and blue coat riding a yellow ""Burton"" snow board in the snow. ",descriptive,790,False
The large brown estate overlooking the wide green field.,descriptive,791,False
a close up of a clock on a building near a pier ,spatial,792,False
a big truck coming down teh road next to a worn down shoulder,spatial,793,False
a close up of a can of soda next to food on the ground,spatial,794,False
A close shot of the side walk outside the house. ,spatial,795,False
A simple yellow vase holds two red and white tulips. ,descriptive,796,False
"Moving truck painted in a unique pattern in gold, white and black.",descriptive,797,False
a close up of a horse in a field near a fence,spatial,798,False
a black and white cat on some green grass,descriptive,799,False
a black and white cat is sitting on a white couch,descriptive,800,False
A center island in a kitchen next to a stove top oven.,spatial,801,False
A black and white cat and a black cat are on the hood of a dark car.,descriptive,802,False
A white odd shaped toilet in a small black and white bathroom.,descriptive,803,False
a close up of a cup of coffee with plates around it,spatial,804,False
a close up of a cat paw near a book,spatial,805,False
A girl in a white coat and black and white boots leans against a post.,descriptive,806,False
A two-layer round yellow cake with strawberry filling and blue icing on a white china cake pedestal.,descriptive,807,False
A woman holding up a camera next to a bear behind a cage.,spatial,808,False
A man riding a motorcycle down the center of an outside farmers market.,spatial,809,False
a close up of a bench near a building,spatial,810,False
a close up of two giraffes with a rock background,spatial,811,False
A small thin white vase with some pink flowers.,descriptive,812,False
"An orange cat, a brown dog and a black dog lay on a white bed.",descriptive,813,False
Group of sheep walking up the side of a mountain next to road. ,spatial,814,False
a close up of an elephant near rocks and bushes,spatial,815,False
"Display of vegetables, green leafy type, green beans, carrots radish and red cabbage.",descriptive,816,False
a brown black and white cat and a blue container with some apples,descriptive,817,False
The man skated up the side of the rink on his skateboard as others watch close by.  ,spatial,818,False
The red white and blue lights hang over the balcony.,descriptive,819,False
A close up of a remote control beside another remote control.,spatial,820,False
A small bathroom with a white toilet and vanity and black and white tiled floor.,descriptive,821,False
a horse-drawn carriage rides along a street in front of some tractors and people eating outside a restaurant,spatial,822,False
"A young boy pulling a red, blue and yellow suitcase.",descriptive,823,False
a close up of a cat laying on the ground near a mirror ,spatial,824,False
A bench and trees look dark in black and white.,descriptive,825,False
a black truck with a white brown and black dog in the back,descriptive,826,False
"A small stuffed bear with brown, yellow, and white fur sits in the grass of a park.",descriptive,827,False
a close up of a street sign with trees in the background,spatial,828,False
A fireman near a fire truck outside and near a fire-hydrant.,spatial,829,False
A cat gets up-close to the TV to watch other cats.,spatial,830,False
an orange white and blue jet people and some trucks,descriptive,831,False
"The far away panorama of a beach resort, includes bordering streets and buildings, kites overhead, grass and cement border areas, and a vast sandy expanse, and throngs of people throughout all areas. ",spatial,832,False
a close up of a sheet of paper with a piece of bread near two glasses of wine,spatial,833,False
"An outdoor area that has high fences, with two giraffe inside the fence area near trees and a feeding basket hanging up high.",spatial,834,False
A close up of a giraffes head next to a fence.,spatial,835,False
a lit up street sign close to some neon lights ,spatial,836,False
Cows on display on top of codling with people far down below,spatial,837,False
A bright kitchen with red-and-white checkerboard backsplash and white cabinets.,descriptive,838,False
A white vehicle being towed by a white and orange tow truck.,descriptive,839,False
A simple meal arranged on a white and green plate.,descriptive,840,False
We see a small hand sticking out of a large black case.,descriptive,841,False
"Mixed bowl of orange, yellow, and green vegetables. ",descriptive,842,False
Small kitchen with black stove and black microwave. ,descriptive,843,False
A large white bed topped with red pillows and a black blanket.,descriptive,844,False
A close up view of the side of a giraffe's head. ,spatial,845,False
a close up of a building window with a sky background,spatial,846,False
A clean kitchen with white cabinets and a black oven,descriptive,847,False
a close up of a giraffe behind a fence ,spatial,848,False
"A 13th birthday cake that is white with pink, blue and purple flowers.",descriptive,849,False
a close up of two dogs laying near each other on a tiled floor,spatial,850,False
"The blue, purple, green, yellow, orange, and red kite is on the ground.",descriptive,851,False
a long narrow bathroom with a dirty tub and blue and white walls.,descriptive,852,False
"It is a bird with long legs, a very long beak and very bright orange feathers.",descriptive,853,False
"Slices of a pizza with colorful blue, yellow and green toppings",descriptive,854,False
a close up of many oranges piled on top of each other,spatial,855,False
A South Asian man holds up a cell phone in the middle of a group of men.,spatial,856,False
A road with two vehicles out in the middle of nowhere with animals climbing up a hill on the left.,spatial,857,False
Two men one in gray shorts is putting things into a bag and has a surf board and another guy is wearing blue and black shorts with a red surf board and a black and white dog.,descriptive,858,False
A man in blue shorts putting together a blue and purple kite on a blue towel at the beach. ,descriptive,859,False
A small bathroom that is black and white.,descriptive,860,False
A small blue and silver airplane spewing smoke at an air show.,descriptive,861,False
Man sitting on an up-side down bucket holding a baseball bat.,spatial,862,False
a close up of a tv near a wall,spatial,863,False
a close up of a person holding up a child ,spatial,864,False
a close up of an open window near spices and seasonings ,spatial,865,False
"A red, white and blue boat anchored with others in shallow water.",descriptive,866,False
The three elephants are standing close together outside. ,spatial,867,False
a brown and white dog is sitting in some grass and a red and white fire hydrant,descriptive,868,False
A medium-sized brown-colored worm wiggles as a large yellow slimy slug looks on.,descriptive,869,False
"A small dog rides a tiny, blue tricycle. ",descriptive,870,False
a close up of a plate of food next to a drink,spatial,871,False
"An outdoor garden area with a tent and tables set up in front of it, and people near the tables.",spatial,872,False
a close up of a number of birds close to one another,spatial,873,False
"A young man stands in the doorway wearing a blue coat, sweater and tie, with brown pants and blue sneakers.",descriptive,874,False
a close up of a street sign with a sky background,spatial,875,False
A dish is close to the camera and two men are in the background. ,spatial,876,False
a close up of a person looking up at a kite flying in the sky,spatial,877,False
"View of the corner of a kitchen with black/white stove, white microwave and a white coffee maker in the corner.",descriptive,878,False
A close up of a cat on a bed with a television on in the background.,spatial,879,False
a close up of two giraffes with trees in the background,spatial,880,False
a miniature black and white horse has a snack of hay.,descriptive,881,False
"White and brown goats in a pen looking at a white, brown and black dog.",descriptive,882,False
"A phone on top of a book between two apples, in front of a windowsill with a potted plant. ",spatial,883,False
A large piece has been taken out of a red white and blue cake.,descriptive,884,False
"A woman holds a frisbee, close by a second woman that is eying the frisbee with an arm held out, while two other players stand waiting in the background.   ",spatial,885,False
A little girl holding a purple teddy bear sitting on a brown white striped chair.,descriptive,886,False
an orange white black and gray cat and a black and white umbrella,descriptive,887,False
a kitchen with beige cabinets and black and silver appliances ,descriptive,888,False
a close up of many doughnuts together behind a display glass,spatial,889,False
A myriad of stop signs that are black and white and red and white stand clustered together.,descriptive,890,False
some horses standing around close to a barn ,spatial,891,False
an orange cat sleeping on a red pillow under a blue blanket.,descriptive,892,False
"A night shot shows trees and sky, and to the foreground, a skateboarder leaping in an area close by some cement stairs.  ",spatial,893,False
A close up of a street sign with an apartment building in the background.,spatial,894,False
"A black, brown and white dog lays in grass holding an orange Frisbee in his mouth.",descriptive,895,False
Black bears in water with large black birds nearby at river.,descriptive,896,False
"A woman holding a tennis racket in hand with forearm out near a tennis ball in air about a foot away from racket, with netting in background, and another person's elbow in front lower right corner of image.",spatial,897,False
"A blue, red and yellow train traveling through a wide set of tracks.",descriptive,898,False
A close up of a woman eating a hot dog outside.,spatial,899,False
"A woman in front of a bakery counter looking at baked goods on display behind glass, and a man in motion behind the counter, and a woman from the back, behind him, with some cannisters on high shelves on wall.",spatial,900,False
a close up of a street sign near a building,spatial,901,False
"Two giraffes are grazing side by side, but in opposite directions.",spatial,902,False
Fat brown and white pit bull lying on its colorful dog bed. ,descriptive,903,False
A four lane highway in the country with traffic and a train running along side of it on one side and water on the other side ,spatial,904,False
a black gray and white cat and some white curtains,descriptive,905,False
a close up of a piano near a book shelf ,spatial,906,False
A close-up of a USB powered cup warmer next to a mouse.,spatial,907,False
a close up of a zebra near a car window,spatial,908,False
a close up of a cat sitting very close to a tv,spatial,909,False
A man jumping up in the air to catch a frisbee near people playing on the beach near the waves.,spatial,910,False
a brown black and white dog grass and a frisbee,descriptive,911,False
some white black and brown horses and one man riding a horse,descriptive,912,False
"Empty clean bathroom with white toilet, white tub, and white curtains.",descriptive,913,False
"Two zebras side by side, one sniffing near a cow in outdoor setting with hay and trees.",spatial,914,False
a close up of street signs with buildings in the background,spatial,915,False
The jet air craft is up side down.,spatial,916,False
"Older Americans ride in a simple parade float adorned with red, white and blue decorations.",descriptive,917,False
there is a large black and red clock on the building,descriptive,918,False
A close up of an old train with people in the background.,spatial,919,False
people standing around on the side the orad with a bus and jeep close to them ,spatial,920,False
a green brown and black jet parked on some grass,descriptive,921,False
A sheep is staring to the side outside of a fence with a rooster on the other side.,spatial,922,False
A black and white zebra standing on a lush green grass covered field.,descriptive,923,False
A dog walking down the middle of a street next to a store lined sidewalk.,spatial,924,False
A blue and white vase holding red and yellow flowers.,descriptive,925,False
a close up of a dog next to a news paper on a table,spatial,926,False
Cars parked along the side walk with street signs in the background.,spatial,927,False
a small girl in a red shirt and a gray orange and white cat,descriptive,928,False
a close up of a zebra with a blurry background,spatial,929,False
a silver trailer with some black red and purple graffiti on it,descriptive,930,False
A pastry lying in the middle of the road as a truck passes not far away.,spatial,931,False
a group of trains parked side by side next to a sidewalk,spatial,932,False
some white sheep rocks and orange red and yellow plants,descriptive,933,False
A large white vase with a small blue flower in it.,descriptive,934,False
A large brown bull with long horns standing on a grass covered field..,descriptive,935,False
a brown and white dog and a small girl and a white car,descriptive,936,False
a white airplane and a red blue and black kite ,descriptive,937,False
Skateboarder going down the side of Vrieling on top of his board. ,spatial,938,False
"A man in a blue and white tennis shirt, dark shorts and white cap, playing tennis.",descriptive,939,False
a close up of a clock near an owl candle holder ,spatial,940,False
A woman wearing black stockings and a pink dress climbing steps with a pink umbrella.,descriptive,941,False
Four motorcycles sit parked side by side next to a closed off street.,spatial,942,False
The subway train rolls along the tracks beneath the cables and beams overhead.,spatial,943,False
"Although the picture is not right side up, it is that of a young man.",spatial,944,False
close up of a zebra standing behind some rocks out in the wild,spatial,945,False
Overhead view of traffic lights on pole above top of building. ,spatial,946,False
A man standing next to a pile of rocks near a boat pulled up on shore by a mountain lake.,spatial,947,False
"A motorcycle with orange and white design colors and orange tire rims, parked on a street.",descriptive,948,False
"a white, pink, black and red bus stopped at an intersection",descriptive,949,False
A train traveling down tracks along side of a river.,spatial,950,False
A red and white and black motorcycle parked on blue carpet.,descriptive,951,False
"A brown, black and white cat sitting on a red suitcase.",descriptive,952,False
a sign near a building near a side walk,spatial,953,False
Small gray and black dog holding a toothbrush in its mouth on a carpet. ,descriptive,954,False
A close up of a banana next to a cup with liquid.,spatial,955,False
a close up of a traffic with trees in the background ,spatial,956,False
a guy in a red white and blue shirt holding a red white and blue tennis racket,descriptive,957,False
"A red, blue and yellow boat sitting in a body of water.",descriptive,958,False
A giraffe laying down and another giraffe standing up next to trees.,spatial,959,False
a brown white and black cat is holding a tv game controller,descriptive,960,False
A close-up of a giraffe's face with tree limbs in the background. ,spatial,961,False
"A sheep running around inside its pen, with a dog behind it.",spatial,962,False
Two lines of trains are parallel as one boy walks on one side and another walks on the other side.,spatial,963,False
"Oats, broccoli, and green beans in a blue and white bowl.",descriptive,964,False
a red white and black parked motorcycle and some bushes,descriptive,965,False
A wii controller up close with two men in the background.,spatial,966,False
one blue toothbrush one orange and one yellow in a glass,descriptive,967,False
Three giraffe stand near each other close to a fence.,spatial,968,False
There is a zebra standing outside near a zebra laying down.,spatial,969,False
The two elephants stay close to each other behind the fence.,spatial,970,False
some brown black and white horses in their pen and some water,descriptive,971,False
A white and yellow train and a red and yellow train hooked to each other on a track. ,descriptive,972,False
a close up of a street sign with a sky background,spatial,973,False
Sheep standing around outside around things on the ground. ,spatial,974,False
A dirty white bathroom with a white towel hanging in it.,descriptive,975,False
A black bear running away from a black and white dog.,descriptive,976,False
two horse riders wearing green and white and the horses are brown and black,descriptive,977,False
A gray dog has one blue eye and one green eye.,descriptive,978,False
a black bird with a small amount of red and white on his wings sits on wood,descriptive,979,False
many giraffes stand close together with trees in the background,spatial,980,False
a close up of two beds near one another,spatial,981,False
"What a boring bathroom in white, white, and more white.",descriptive,982,False
"The large train is black, yellow, and red.",descriptive,983,False
Two zebras side by side eating grass inside a fence.,spatial,984,False
two brown white and black cats a girl and a red couch,descriptive,985,False
There is a blue wall with a panel that has one green button and one white button.,descriptive,986,False
A black and white cat and a remote on a black and white sofa.,descriptive,987,False
Close up of tv remote controls on table near handwritten instructions.,spatial,988,False
A close up of a wet dog running along the beach.,spatial,989,False
The large train is painted blue with red and white stripes. ,descriptive,990,False
A boy with a green hat stands sprawled out as another man in a black shirt looks toward a white Frisbee.,descriptive,991,False
two rams walking side by side walking across the road,spatial,992,False
"Kite flying, unusual designed,   orange oval shaped with man dressed in blue jacket, head cap but wearing shorts, on grass plateau, mountain back ground partly cloudy blue sky. ",descriptive,993,False
A pair of black and white sneakers with purple and black striped socks.,descriptive,994,False
a blue door and a red black and white fire hydrant ,descriptive,995,False
a close up of street signs on poles with a sky in the background,spatial,996,False
