text,vision_label,_id,is_neutral
a close up of vegetables on a counter top,spatial,579,False
A man is laying down in bed and has a laptop propped up in front of him.,spatial,580,False
a close up of a person next to a horse,spatial,581,False
A close up shot of an old flip phone on a counter top. ,spatial,582,False
"A orange, yellow, and black engine car is on the tracks.",descriptive,583,False
A large and small brown cow stand in the grass.,descriptive,584,False
The TV is close to the dresser which is close to the window.,spatial,585,False
"A white computer desk with a black monitor, a blue lava lamp and a small black fan. ",descriptive,586,False
Small baby playing with a black and orange kitten.,descriptive,587,False
"a collage of images of red and white items, including bandanna on a woman's head, a kitchen table cover, a stop sign, a red bucket, red lids of tupperware, and a red triangle nailed to a tree ",descriptive,588,False
Remote control close up shot with television in background.,spatial,589,False
A black and red soccer team playing against a blue and white soccer team.,descriptive,590,False
The small herd of cattle walk through the yellow patch of a large field.,descriptive,591,False
A white and pink kite flying through a blue cloud filled sky.,descriptive,592,False
a black an white cat sleeping on a blue blanket,descriptive,593,False
a close up of two street signs on top of a stop sign,spatial,594,False
A man snowboarding down a mountain top near trees.,spatial,595,False
a close up of a doughnut near a cup,spatial,596,False
"A colorful bed with a red, gold, and purple bedspread.",descriptive,597,False
some horses standing around close to a barn ,spatial,598,False
"Adult person in blue coat, black pants, and white shoes with short dark hair leaning on the fence surrounding a grazing field watching sheep.",descriptive,599,False
Two motorcycles are parked side-by-side near another car. ,spatial,600,False
a close up of sheep on a field with bushes near by,spatial,601,False
Birds are lined up across a bench as a duck sits underneath.,spatial,602,False
a close up of a sandwich on a plate near a soda,spatial,603,False
"A white, brown and gray long haired cat sitting on a window ledge.",descriptive,604,False
A close up of toothbrush bristles near a mirror,spatial,605,False
"A living room with a large white vase filled with red, purple and white flowers.",descriptive,606,False
a close up ofa stop sin with trees in the background ,spatial,607,False
a gray and white cat and some pink and yellow flowers,descriptive,608,False
a gray parking meter with a red and white time expired sign,descriptive,609,False
two white and black clocks a black clock tower and white building,descriptive,610,False
a black gray and white cat a glass and a chair,descriptive,611,False
A tanker trunk is on it's side on the side of a road near a police car.,spatial,612,False
The fat black and white cat is laying on a red couch on books. ,descriptive,613,False
"An outdoor garden area with a tent and tables set up in front of it, and people near the tables.",spatial,614,False
Two UPS trucks are parked side by side beside a building. ,spatial,615,False
Dark clouds gloom over a red light and 4 large apartment buildings. ,descriptive,616,False
"A woman stands wearing a black and white coat over a dark vest, orange shirt and pink tie. ",descriptive,617,False
A couple of trains move side by side down the tracks.,spatial,618,False
a close up of a dog inside of an opened lugggage bag,spatial,619,False
"Outside, a woman from front looking down at and holding an infant with both arms and hands, while standing in front of low fence with sign with picture of giraffe, and on other side of fence are bushes, trees, and giraffes.",spatial,620,False
a black and brown cat sitting on the edge of a black suitcase,descriptive,621,False
a close up of a cat laying down on a bag ,spatial,622,False
a black gray and white cat and some white curtains,descriptive,623,False
A large brown teddy bear with black eyes is sitting in a green high-back chair.,descriptive,624,False
some brown and black cattle in a green field,descriptive,625,False
"A silver, red and blue motorcycle parked on a paved area.",descriptive,626,False
An up close picture of donuts traveling down a conveyor belt.,spatial,627,False
a close up ofa motorcycle parked near a curb,spatial,628,False
"A red vase filled with red,  yellow and pink flowers.",descriptive,629,False
remote control in foreground with entertainment center in background,spatial,630,False
a man outside with a baseball bat in his hand with people standing around behind him,spatial,631,False
A smiling man with dark hair and a beard wearing a dark suit and blue tie. ,descriptive,632,False
a white cake decorated with branches and blue and pink flowers,descriptive,633,False
Black and white cat laying in blue open suitcase,descriptive,634,False
A large black dog holding a blue frisbee in it's mouth.,descriptive,635,False
a close up of a pizza on a pan near a drawing,spatial,636,False
A man wearing a white shirt and blue trunks rides a small ocean wave.,descriptive,637,False
a close up of a street sign with a plane in the background,spatial,638,False
Three pizzas sit on a table covered by a white table cloth while a blue dish holds a condiment and a red cup holds plastic silverware.,descriptive,639,False
Packages are piled up next to and on top of a toilet with a rusted out tank.,spatial,640,False
a black and white ship and a blue and white boat and water ,descriptive,641,False
A close up view of several signs in front of a building on a city street.,spatial,642,False
three  stuffed bears one is black and white and another is blue and white and the other is brown ,descriptive,643,False
Large grouping of yellow and green limes and lemons. ,descriptive,644,False
"An action shot of a man with a tennis racket and a tennis ball in air in front of him, at a fenced in tennis court outside, with a shed and a lodge behind.",spatial,645,False
a close up of a cat laying near a window,spatial,646,False
A brown and white cow with long horns is in a grassy field.,descriptive,647,False
A close up shot of a cat laying down. ,spatial,648,False
Two people snowboarding side by side down a hill.,spatial,649,False
A black and white photograph of a white man with a large tie. ,descriptive,650,False
a yellow black and red airplane parked and a yellow and white plane,descriptive,651,False
a close up of a stove in the middle of a room,spatial,652,False
A girl in a gray and black wet suit is on a white surfboard while in a wave.,descriptive,653,False
A gold and pink canopy bed in a room with a red chest at the foot.,descriptive,654,False
A very tall white church with a large clock on it's face.,descriptive,655,False
a brown black and white lion and a plastic bottle,descriptive,656,False
A woman standing behind a stove top inside of a store.,spatial,657,False
A broken blue Frisbee laying in green grass,descriptive,658,False
A close up picture of a bike and a tent in the background.,spatial,659,False
"Blue kite with red tail stuck in white flowered trees, overcast sky.",descriptive,660,False
a close up of a person standing next to many kites,spatial,661,False
A blue bowl filled with red apples on a white surface.,descriptive,662,False
A toilet with a brown toilet seat on a floor with small colorful tiles.,descriptive,663,False
A street that has a city bus travelling on it along with other vehicles to the side of it and behind it.,spatial,664,False
A close up view of a cat inside a handbag.,spatial,665,False
"A purple, blue and white train with a yellow-painted front stands next to a platform.",descriptive,666,False
A teen boy wearing black and white performing tricks with a yellow Frisbee while another boy watch. ,descriptive,667,False
A man gets up close to a zebra to take a picture.,spatial,668,False
a woman with long dark hair a man with long dark hair and a guitar player,descriptive,669,False
a short lady wearing blue pants and red shirt holding a green Frisbee,descriptive,670,False
Bright yellow and red fire hydrant in green yard.,descriptive,671,False
"Small white and brown vase with red, green, and purple flowers.",descriptive,672,False
A close up of the top of a toothbrush.,spatial,673,False
a white shirt a red tie and some black shoes,descriptive,674,False
a close up of a giraffe near many trees and bushes,spatial,675,False
A large brown horse walking through a lush green forest.,descriptive,676,False
Horses outside standing in front of trees next to a puddle of water.,spatial,677,False
A bike leaning up next to a street post in front of a restaurant. ,spatial,678,False
A man with long gray hair in a pony tail has a beard and is wearing a black hat and dark colored suit while he looks at his cell phone.,descriptive,679,False
a close up of a motorcycle and a person near by,spatial,680,False
A very small white drain in a very dirty looking area.,descriptive,681,False
A orange and white cat with large blue eyes.,descriptive,682,False
Black and white photograph of people floating on a rectangular pontoon,descriptive,683,False
A sandwich sitting on top of a plate next to sliced up bread.,spatial,684,False
a close up of a horse tethered to a carriage in front of a building,spatial,685,False
A man with blue shorts and a green t-shirt and blue suspenders and holds a white Frisbee.,descriptive,686,False
A train driving down the tracks out side with the sky above it.,spatial,687,False
Small white dog with green and white bow tie on. ,descriptive,688,False
A small brown bird sits on a green and red plant.,descriptive,689,False
People playing frisbee stand around in a field near a house that's next to a lake.,spatial,690,False
a large green and yellow train on a track,descriptive,691,False
a brown and black dog a blue couch a rug and picture,descriptive,692,False
two vases sitting on a table side by side next to window,spatial,693,False
"White and brown goats in a pen looking at a white, brown and black dog.",descriptive,694,False
A large triangular kite is flying over a circular octopus shaped kite as people walk toward the beach. ,descriptive,695,False
a black and white cow and some white birds and water,descriptive,696,False
The white toilet and urinals are in the black and white checkered bathroom with next to a long colorful sign.,descriptive,697,False
"A woman in blue shorts, yellow shirt and blue hat holds a tennis racket.",descriptive,698,False
"A room holds orange lockers, a white table with gray and yellow chairs and wood cabinets and a sink.",descriptive,699,False
a close up of a sign near a set of stairs ,spatial,700,False
a close up of a dog laying on a couch near a remote controller,spatial,701,False
A pink vase is holding white and yellow small flowers.,descriptive,702,False
a close up of a toy fire truck near other toy cars,spatial,703,False
Zebra and wildebeest roam on a flat green plain.,descriptive,704,False
The outside of the South Street City Oven and Grill along with its clock. ,spatial,705,False
an orange and white cat a white dog and some black cats ,descriptive,706,False
A close up of a seagull standing on the beach with the ocean in the background.,spatial,707,False
"A group of people, two of whom are on horseback, traveling across the grass near another group of people who are sitting in chairs near umbrellas.",spatial,708,False
vase with flowers make up the center piece of table in front of window,spatial,709,False
"A skier with white pants, a blue jacket and black shoes traveling on skis.",descriptive,710,False
"A 13th birthday cake that is white with pink, blue and purple flowers.",descriptive,711,False
A man on top of an elephant near the water and another man standing beside them.,spatial,712,False
A room with a couch up close and a table in the background.,spatial,713,False
an extreme close up photo of the inside of an umbrella,spatial,714,False
the stop sign is vibrant red against the black and white trees,descriptive,715,False
A close up of the top of a giraffe eating from a tree.,spatial,716,False
"Display of vegetables, green leafy type, green beans, carrots radish and red cabbage.",descriptive,717,False
a close up of an open window near spices and seasonings ,spatial,718,False
A close up of several elephant standing around in the water.,spatial,719,False
A far away shot of a kitchen with a piano in the foreground ,spatial,720,False
a close up of many elephants near one another,spatial,721,False
"Small living room area with blue carpet, blue couches, and a small fireplace. ",descriptive,722,False
a red blue and white jet parked at an airport,descriptive,723,False
A clock is attached to the outside of a building close to a bench.,spatial,724,False
A stone wall with ivy growing across it and a clock tower above it with a weathervane on top of the clock tower.,spatial,725,False
A train is parked as a man at the top of the stairs waits along side it.,spatial,726,False
A surfer is doing a stunt on a surfboard while he rides the wave almost up-side down.,spatial,727,False
A large green and white plain on a runway,descriptive,728,False
a small child with a black and white blanket ,descriptive,729,False
A close up view from behind a baseball player at home plate.,spatial,730,False
A woman wearing white and blue flies a colorful kite.,descriptive,731,False
 a red and white plane and a blue and white plane,descriptive,732,False
there is a close up picture of the top of a apple,spatial,733,False
a brown black and white dog is holding a frisbee,descriptive,734,False
a close up of some books on a table next to a vase of flowers,spatial,735,False
"A large group of people standing around in red, white and blue colors",descriptive,736,False
two ladys sitting side by side with one holding a pastry up too her mouth,spatial,737,False
Dog and book in the foreground with other dogs in the background outside.,spatial,738,False
a close up of a cow in a field near a bush,spatial,739,False
a large brown and white cow eating some grass,descriptive,740,False
a close up of a bear near bushes on a field ,spatial,741,False
Garbage left outside of a gate across the street fro homes. ,spatial,742,False
A close-up of a piece of pizza next to a salad.,spatial,743,False
A sheep standing next to a baby sheep laying down next to hay. ,spatial,744,False
a black and white and gray clock and some people,descriptive,745,False
a close up of a cow near many trees,spatial,746,False
Small and large lemons and and orange in a white bowl.,descriptive,747,False
a white black and orange train and people at a station,descriptive,748,False
A child is sitting in the sand on a red and blue blanket under a blue and white striped umbrella.,descriptive,749,False
an extreme close up of a stop sign with trees around it,spatial,750,False
"A brown teddy bear stuffed between a red, white and orange sheet.",descriptive,751,False
a close up of a cat laying on grass near a shoe,spatial,752,False
Close up photo of a plate of food with two plates behind it.,spatial,753,False
a gray black and white cat and an orange and white cat  and a sink,descriptive,754,False
A plate full of gummy bears with a couple of them throwing a string down to lift up two woen below.,spatial,755,False
A long yellow and blue train is on the tracks.,descriptive,756,False
A center island inside of a kitchen next to a sink.,spatial,757,False
a close up of a cat walking near a bench ,spatial,758,False
Small black and white bird sitting on a thin branch.,descriptive,759,False
a close up of a horse in a fence near a tree,spatial,760,False
a close up of a woman wearing jewelry and a boat in the background,spatial,761,False
"Several large, brown cows are in a field of brown grass.",descriptive,762,False
A close up of a giraffes face with another in the background.,spatial,763,False
"A small brown, black and white dog is attached to a leash as it wears a costume.",descriptive,764,False
Beautifully postured white horse carrying man in blue and red uniform,descriptive,765,False
a close up of a chair at a table with a brick wall behind,spatial,766,False
A black cat laying on a red and white comforter.,descriptive,767,False
a black gray and white cat sitting on a window sill,descriptive,768,False
"A brown, white, and black cat is sleeping on a keyboard.",descriptive,769,False
a black yellow and red trains engine is pulling its red cars,descriptive,770,False
A black and white cat lays on its back near a black and white dog on a pink blanket.,descriptive,771,False
a close up of a cat on the ground near a nintendo remote,spatial,772,False
"Red, white, and gray fighter jets streak through a blue sky.",descriptive,773,False
The two giraffes are standing close together outside. ,spatial,774,False
Two giraffes standing around outside beside a tree,spatial,775,False
Dog close up in front of tv in room with candles,spatial,776,False
a close up of a street sign with trees in the background,spatial,777,False
A surfer rides a large wave on a red and white surfboard.,descriptive,778,False
On the top plate there is donuts and on the bottom plate there is sliced up wraps.,spatial,779,False
a close up of a childrens slide with trees in the background,spatial,780,False
"Corner of a room with a twin size bed made up, and a man standing in front of a window with closed horizontal blinds, by the bed with his hand on the pillow.",spatial,781,False
a brown black and white dog and a black backpack,descriptive,782,False
"A living room area features a large window, a white couch, a small table and a large area rug.",descriptive,783,False
A man is surfing down a waterway in front of a stone bridge as a crowd watches from above.,spatial,784,False
there is a close up picture of a elephant standing up,spatial,785,False
A person lies face-up in bed next to a lap top computer. ,spatial,786,False
black and white cat in a red suitcase,descriptive,787,False
green blue and yellow semi truck in a building people standing by,descriptive,788,False
A large bedroom is decorated in shades of gray and brown.,descriptive,789,False
A black circular vase on a place mat holds a bouquet of pink and white orchids. ,descriptive,790,False
"Two pictures of a white and black spotted cat and a orange, white and black spotted cat in front of a bathroom mirror. ",descriptive,791,False
a close up of a fire hydrant on a side walk,spatial,792,False
a close up of a bird with a blurry background,spatial,793,False
Two giraffes walking side by side near a wall.,spatial,794,False
A stop sign above a crosswalk sign beside a tree in front of a building.,spatial,795,False
A cat with bright blue eyes and long white whiskers,descriptive,796,False
A red white and blue airplane is taking off.,descriptive,797,False
Close up of an airplanes right wing engine on a cloudy day.,spatial,798,False
A large gray elephant walking through a lush green forest.,descriptive,799,False
Large assortment of vegetables displayed for sale on large round table.,descriptive,800,False
Several zebras huddled close together traipse across a grassy terrain,spatial,801,False
A hand holds a blue and white toothbrush over a silver handle on a white sink.,descriptive,802,False
An orange-and-black cat wearing a tiny black hat.,descriptive,803,False
A close up of a tooth brush and a blurred background of a man in a blue jacket facing the opposite direction. ,spatial,804,False
Fresh vegetables placed side by side on a counter top.,spatial,805,False
An old yellow boat among the white and blue boats.,descriptive,806,False
a black and white clock on a gold and black tower,descriptive,807,False
a close up of a cat laying on top of a luggage bag,spatial,808,False
A close up of a dog laying on a bed next to a book.,spatial,809,False
A close up picture of an elephant in front of a fence.,spatial,810,False
there is a stop sign that has been turned up side down,spatial,811,False
a yellow pink white and green vase and two other vases,descriptive,812,False
A bright green frog on a bright green plant.,descriptive,813,False
There are two light up wine glasses with light wine up bottle beside them. ,spatial,814,False
A high tower with a point on top has a clock near the top.,spatial,815,False
A black and white cow standing on a lush green field.,descriptive,816,False
"white airplane with yellow, pink and purple stripes",descriptive,817,False
"Two planes- one flying right side up, the other flying upside down.",spatial,818,False
a red and blue stripe on a large airplane,descriptive,819,False
a close up of two polar bears near one another ,spatial,820,False
"A man in wearing glasses, a black shirt and large white tie standing in a dark room.",descriptive,821,False
A man standing behind a pumpkin man siting on a chair in front of a TV in the middle of a desert.,spatial,822,False
A small white boat floating on a blue body of water.,descriptive,823,False
Two lap top computers are open and on side by side on a desk.,spatial,824,False
A white vehicle being towed by a white and orange tow truck.,descriptive,825,False
A miniature statue of a gold cupid holding a gold and blue clock.,descriptive,826,False
A green vase with pink and white flowers on a table against a green wall.,descriptive,827,False
Bikes lined up beside each other with men standing around. ,spatial,828,False
A Public Market Center sign is held up next to a clock.,spatial,829,False
a close up of a bull with a truck in the background,spatial,830,False
A brightly colored yellow and red fire hydrant on green groundcover.,descriptive,831,False
a close up of a zebra with plant life all around,spatial,832,False
a close up of a horse in a field with a sky background,spatial,833,False
"A giraffe reaches its head past the top of its enclosure to allow a young girl to stroke it, while a woman that is standing in front of several other people looking inside the enclosure takes a picture.  ",spatial,834,False
"A view of a stately clock tower lit up for the night, along with more lights strung across the walkway. ",spatial,835,False
A group of horses stay close together on the country side. ,spatial,836,False
"In the background people appear to be selecting from a buffet, while in the foreground a young man smiles, seated before an empty plate that rests on a table with glassware, while close to him rests a full plate and a hand with a devise in it.  ",spatial,837,False
the beach and many green white red and black kites ,descriptive,838,False
"Creme soup or chowder with broccoli and bacon in a blue bowl with a spoon, on a green plate, on a white cloth.",descriptive,839,False
"The large, double decker  bus is black and yellow.",descriptive,840,False
A long haired black cat lying on a yellow blanket.,descriptive,841,False
A smiling girl wearing a light blue shirt and dark blue tie.,descriptive,842,False
A small motor bike is displayed with black and silver detail.,descriptive,843,False
One white and black sheep and one brown and black sheep,descriptive,844,False
a close up of a giraffe with trees in the background,spatial,845,False
A table top and lap top computer sitting on top of a desk. ,spatial,846,False
"Two boys, one in a green uniform, the other in a yellow and blue uniform, playing soccer.",descriptive,847,False
A fire escape going up a building next to a street light and the words Hot on the side of the building.,spatial,848,False
A girl in white and black clothes riding a large black house.,descriptive,849,False
a close up of a person holding food with bikes in the background,spatial,850,False
"A man with an orange and pink surfboard, a man in a white shirt and jeans and a woman in gray and black with a white surfboard cross a street in the crosswalk.",descriptive,851,False
"A green wooden tray containing candy, with green apples, a slice of cake with green icing, a green lollipop and green cupcake.",descriptive,852,False
a green blue white and black peacock and a plate and silverware,descriptive,853,False
A large blue glass vase with a small purple flower,descriptive,854,False
a close up of plants behind a shade ,spatial,855,False
A close up of a fire hydrant with benches in the background.,spatial,856,False
a close up of a person next to a giraffe ,spatial,857,False
"A dark room has a black couch and gray, green, white and pink wall paper.",descriptive,858,False
"The bath room is clean with brown tile, white sink and large mirror.",descriptive,859,False
a blue silver and yellow train some people and some buildings,descriptive,860,False
A green bowl filled with purple and green broccoli.,descriptive,861,False
A woman is sitting down in front of her laptop as she looks to the side. ,spatial,862,False
a giraffe standing close to a fence while people stand around ,spatial,863,False
A train on one side of the road going down the track with a road on the other side of the road. ,spatial,864,False
A bench sitting along side of river next to tree.,spatial,865,False
A white toilet sitting on a white and black checker tile floor.,descriptive,866,False
A woman with eye glasses standing on top a table and close to her is a fan.,spatial,867,False
"A closeup show a surface covered with small pieces of Christmas wrapping paper, of various patterns, a large cellophane tape and large scissors with a blue grip. ",descriptive,868,False
"A multi colored kite with a red, white, and black mask on it.",descriptive,869,False
Several black and white cows in small pens at the stockyard.,descriptive,870,False
a close up of some scissors on a table next to materials,spatial,871,False
a close up of a bench near many plant life ,spatial,872,False
A upside down picture of a stop which is right side up.,spatial,873,False
A round bed with purple quilt in a white bedroom.,descriptive,874,False
A tanker truck driving down a road with two people riding an elephant on the side of the road behind the passing truck.,spatial,875,False
"a close up flowers and plants inside of a bowl 
",spatial,876,False
a close up of an old run down school bus,spatial,877,False
A large white vase with a small blue flower in it.,descriptive,878,False
A close up of an elephant's eye and its surrounding area,spatial,879,False
A close-up of two surf boards leaning against each other in front of the ocean.,spatial,880,False
A small white bathroom with a colorful tile accent.,descriptive,881,False
a brown black and white dog is looking at a white and orange cat,descriptive,882,False
A man sitting back in a chair with his hand up in front of a laptop next to a woman. ,spatial,883,False
Red vase with red white and pink flowers out of it. ,descriptive,884,False
a close up of two zebras near one another ,spatial,885,False
there a two dark brown cows and one light brown cow,descriptive,886,False
a black silver white blue red an orange parking meter and a hand flipping it off,descriptive,887,False
A large living room has a beige and brown checkered rug.,descriptive,888,False
A close up view of parking meter and cars parked along the street.,spatial,889,False
A dark skinned boy wearing a blue plaid shirt holding a white and blue umbrella.,descriptive,890,False
a close up of two sheep behind a fence,spatial,891,False
"A shot shows pale blue wall over a well-stuffed blue couch that dwarfs the already small, fluffy dog resting face-forward on one of its cushions. ",descriptive,892,False
A snow covered mountain with a ski trail down the side of it and a skier with a alrge travel pack at the bottom of the slope.,spatial,893,False
Up close view of a model train set and its surrounding area,spatial,894,False
A brown and white dog sits on a chest while a black and white cat sits on the floor nearby.,descriptive,895,False
a blue door in a large white room,descriptive,896,False
Two benches sitting side by side on top of a boat.,spatial,897,False
a blue red and white sign and a red fire hydrant,descriptive,898,False
"Two giraffes standing up next to one another, in between two tree and in the grass.",spatial,899,False
a close up of a microwave in a kitchen near a counter top,spatial,900,False
close up of a bench near a bush with flowers,spatial,901,False
A close up of several giraffes standing around under a tree.,spatial,902,False
a green white and red jet at an airport,descriptive,903,False
A truck traveling down a highway along side a train traveling along the track.,spatial,904,False
A red and white airplane streams blue smoke through a gray sky.,descriptive,905,False
a close up of a can of soda next to food on the ground,spatial,906,False
A close up of a zebra next to some bushes.,spatial,907,False
Two zebras standing next to one another next to a dirt mound and various trees and shrubs in the background.,spatial,908,False
"A zebra, close up from the side, walking across a road to grass area.",spatial,909,False
a close up of a bench near a tree with a view of water,spatial,910,False
Two men in orange shirts and two men in white shirts diving for a white frisbee. ,descriptive,911,False
A white and green train traveling past lots of green grass and trees. ,descriptive,912,False
A large gray elephant with large white tusk.,descriptive,913,False
a close up of a banana on a plate next to a bowl,spatial,914,False
"Motorcycles driving down a road, with more motorcycles lined up along it.",spatial,915,False
a person close top a fence with many sheep,spatial,916,False
A brown and white horse hitched to a red and white carriage.,descriptive,917,False
A small beige dog with short curly hair.,descriptive,918,False
A skateboard gets horizontal near the top of a ramp,spatial,919,False
a close up of a kitten under a parked car very close to the tire,spatial,920,False
Large white and blue air plane taking off.,descriptive,921,False
a close up of two dogs laying near each other on a tiled floor,spatial,922,False
A pink plate with white polka dots and a slice of chocolate cake and white frosting.,descriptive,923,False
a close up of a stop sign in front of some trees,spatial,924,False
A small bathroom with a white toilet and vanity and black and white tiled floor.,descriptive,925,False
A surfboard propped up on the sand at a beach in front of buildings and a surfer walking by along the water.,spatial,926,False
A river traveling along side of a road next to a bridge.,spatial,927,False
a brown black and white dog and another black and white dog,descriptive,928,False
A close up of a stop sign with cars in the background.,spatial,929,False
"Bright white living room with dark brown leather sofa, piano, and single chair",descriptive,930,False
A close-up of a giraffe's face with tree limbs in the background. ,spatial,931,False
a close up of dog and a dog near a stuffed animal ,spatial,932,False
broken red umbrella laying in tall green grass,descriptive,933,False
a stained glass window with colors of red blue green and white,descriptive,934,False
something curved and red coming out of a silver cup,descriptive,935,False
A small black and white dog standing in front of a demolished red and blue boat.,descriptive,936,False
"A black, brown and white dog lays in grass holding an orange Frisbee in his mouth.",descriptive,937,False
A close up of a stack of plates and a cake somewhat behind it.,spatial,938,False
A large white boat with blue writing sits near several flags and red and white umbrellas on a busy beach.,descriptive,939,False
"Above view of back of a person shoulders up, wearing baseball attire and mitt, holding ball inside the mitt over dirt area.",spatial,940,False
A large cat is climbing into a huge blue suitcase on wheels.,descriptive,941,False
A close up of a person holding the top bun of a sandwich.,spatial,942,False
two elephants standing side by side in the grass next to the trees,spatial,943,False
A side of a house next to a sidewalk near a street.,spatial,944,False
a close up of two giraffes with trees in the background,spatial,945,False
A man laying on top of a bed inside of a room next to a window.,spatial,946,False
a close up of a bench near a ledge with a statue,spatial,947,False
A large brown elephant wearing a red head dress.,descriptive,948,False
"A colorful traffic sign in red, black and white colors.",descriptive,949,False
a close up of a woman next to a horse,spatial,950,False
"A woman holding a large orange, red and blue kite shaped like a fish.",descriptive,951,False
A small thin white vase with some pink flowers.,descriptive,952,False
a close up of street sign with power lines above,spatial,953,False
a black and white photo of a large church with a clock,descriptive,954,False
a close up of an elephant in a field near bushes,spatial,955,False
a close up of a giraffe behind a fence ,spatial,956,False
Two cats sit on a bathroom counter and one is white and gray with green eyes while the other is a gray and black tabby with green eyes.,descriptive,957,False
a blue and white flat faced truck with out a bed,descriptive,958,False
two birds close to one another near some water ,spatial,959,False
A bright living room with white and gray wallpaper.,descriptive,960,False
Man setting up tent on beach as kites fly up above,spatial,961,False
a close up of a street sign near buildings ,spatial,962,False
Two zebras eating side by side inside an enclosure.,spatial,963,False
"A meal with a tall sandwich, small salad, fries and small glass dish with ketchup.",descriptive,964,False
"Several people, including a small boy in blue shorts, are on a grassy area while a woman holds a red kite that flies just over the little boy's head.",descriptive,965,False
A view looking up the side of a clock tower with crosses on the top.,spatial,966,False
A small pizza sits on a small circular plate.,descriptive,967,False
"A big, shaggy dog is tied up with its leash next to some stairs outside of a building.",spatial,968,False
A close up of a fruit stand with a sign propped up reading '#480 el kilo'.,spatial,969,False
a close up of many luggage bags piled on top of each other,spatial,970,False
"The truck was painted with our flag colors of red, white and blue.",descriptive,971,False
Happy man with small white fruit topped cake on red and white plate,descriptive,972,False
A South Asian man holds up a cell phone in the middle of a group of men.,spatial,973,False
A close up of a person holding a hot dog in front of the camera.,spatial,974,False
An orange and white bus crossing under a blue footbridge.,descriptive,975,False
a paper a black and white cat sitting on a black object,descriptive,976,False
"Two parade floaties, a blue octopus and a character in a black, red and yellow suit",descriptive,977,False
"A red, blue and silver motorcycle parked on the street.",descriptive,978,False
A white dog with a black and brown face sits on a white bench with a woman in a striped shirt.,descriptive,979,False
a close up of an open computer next to a keyboard,spatial,980,False
a close up of a cup of drink with plates of food near by,spatial,981,False
"Yellow and orange noodles, broccoli, black olives, and onions.",descriptive,982,False
A large tub is in a beige tiled room that has two windows and one window is white while the other is brown.,descriptive,983,False
A close up of someone putting their feet up on a pile of luggage. ,spatial,984,False
"Empty clean bathroom with white toilet, white tub, and white curtains.",descriptive,985,False
"The large, old tow truck is painted white and yellow.",descriptive,986,False
"The message on the wall is ""Live Laugh Love"", in the clean, ultra-modern office with red, white and black decor.",descriptive,987,False
Two old trucks are parked side by side outside,spatial,988,False
A flying kite is close the the bird close by. ,spatial,989,False
"A teddy bear with a red bow holds two red, white and blue pom poms",descriptive,990,False
Black and white cows are grazing in a brown field.,descriptive,991,False
A close up of an old train with people in the background.,spatial,992,False
a blue and yellow motorcycle on the back of a white and blue truck,descriptive,993,False
A tall green building with a massive tall brown clock tower behind it.,descriptive,994,False
A small green vase displays some small yellow blooms.,descriptive,995,False
Close-up side shot of a giraffe looking over a fence.,spatial,996,False
a close up of a bowl of food near a cup,spatial,997,False
Close up of a produce stand with a crate of oranges next to a crate of other produce.,spatial,998,False
a close up of a train with trees in the background,spatial,999,False
Street signs are pointing in opposite directions to guide people down the right street.,spatial,1000,False
"Large, colorful den with massive pillows, couches, and chairs with dog lying on the floor.",descriptive,1001,False
Two pictures side by side of the same man sitting in a chair with a laptop in front of him.,spatial,1002,False
two girrafe standing side by side next to some trees,spatial,1003,False
a close up of a dog laying on the ground near an oven,spatial,1004,False
A transport truck traveling down a road next to a dried up field.,spatial,1005,False
two small girls are on a red and white bed with books,descriptive,1006,False
A tall white and red light house sitting on a green hill.,descriptive,1007,False
A dog is crouched down beside a toilet looking up at the paper.,spatial,1008,False
A black and gray dog resting in a purple chair.,descriptive,1009,False
Bicycles lined up beside each other outside in the snow. ,spatial,1010,False
A remote sensor on side of blank wall with pole horizontal above,spatial,1011,False
A large blue and red airplane in the sky.,descriptive,1012,False
A close up of a giraffes head next to a fence.,spatial,1013,False
a close up of a street sign near many trees ,spatial,1014,False
A gray truck with a brown dog on it's flat bed.,descriptive,1015,False
"A blue-green, pea green and tan-green bus driving out of a garage.",descriptive,1016,False
Close up picture of a tattooed man with no shirt on but a necktie draped around his neck,spatial,1017,False
A lady with brown hair and a brown short wearing a pink polka dotted tie.,descriptive,1018,False
a close up of a person bending down feeding a dog,spatial,1019,False
A bright white kitchen features gray stone tile floor and black appliances. ,descriptive,1020,False
a close up of a dog in the driver side window,spatial,1021,False
"Two plush teddy bears sitting side by side, one has a bow around its neck",spatial,1022,False
Two trains move side by side in the middle of a field,spatial,1023,False
A large blue archway leading to a small blue door.,descriptive,1024,False
"A woman wearing a blue shirt, black shorts, and pink shoes swings a tennis racket.",descriptive,1025,False
"Four women, two holding open umbrellas; one up and one down, one clapping and one with two fingers up, and one man standing in a row posing for camera on a brick street with shop behind.",spatial,1026,False
a close up of two giraffes near one another eating ,spatial,1027,False
a close up of two cats near one another ,spatial,1028,False
"The far away panorama of a beach resort, includes bordering streets and buildings, kites overhead, grass and cement border areas, and a vast sandy expanse, and throngs of people throughout all areas. ",spatial,1029,False
a close up of a stuffed animal near car pedals ,spatial,1030,False
The color of orange is predominate in a stadium as baseball players with orange and white uniforms are on the baseball field.,descriptive,1031,False
"Suit laid out with a red tie, white shirt and black shoes.",descriptive,1032,False
Close up of a giraffe eating leaves from a tree top,spatial,1033,False
